,y,x,lon,lat,geometry_x,index_right,voronoi_id_x,OBJECTID,name,amenity,healthcare,healthcare_speciality,operator,operator_type,contact_phone,contact_website,contact_email,contact_fax,addr,address_full,address_street,address_housenumber,address_postcode,address_city,address_housename,address_suburb,address_subdistrict,address_district,address_province,address_state,denomination,religion,emergency,rooms,beds,capacity,wheelchair,wikidata,wikipedia,ORIG_FID,GlobalID,geometry_y,voronoi_id_y,travel_time
3403,6035465.188008809,504607.4951534459,9.071088,54.466825,POINT (504607.4951534459 6035465.188008809),4.0,4.0,24236.0,Dr. med. Ernst-Helmut Müller,doctors,doctor,,,,,,,,,,Am Ehrenhain,16,25866,Mildstedt,,,,,,,,,,,,,limited,,,19079.0,{99E06CBB-11A5-443C-AEF9-94C722294F98},POINT (505967.5082834433 6035343.05063949),4.0,6.386601081081082
3404,6042492.327939571,510508.9446239287,9.16239,54.529891,POINT (510508.9446239287 6042492.327939571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN
3405,6034701.74601156,515307.60120284767,9.236137,54.459754,POINT (515307.60120284767 6034701.74601156),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,2.376917837837838
3406,6037209.713682698,504540.6851860294,9.070084,54.482504,POINT (504540.6851860294 6037209.713682698),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,1.6466691891891891
3407,6039705.657086191,512407.2350047777,9.191606,54.504804,POINT (512407.2350047777 6039705.657086191),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,43.820427081081085
3408,6035384.437737113,504413.908974639,9.0681,54.466101,POINT (504413.908974639 6035384.437737113),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,9.341451891891895
3409,6037640.824462024,506273.982570483,9.096846,54.48636,POINT (506273.982570483 6037640.824462024),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,11.785660540540546
3410,6036032.875575766,503609.7529491119,9.055701,54.471935,POINT (503609.7529491119 6036032.875575766),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,7.241383176507691
3411,6032766.6157122925,510773.9310293801,9.16613,54.442479,POINT (510773.9310293801 6032766.6157122925),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,21.35558594594594
3412,6032800.551429099,510678.5830579274,9.164661,54.442786,POINT (510678.5830579274 6032800.551429099),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,21.01568756756756
3413,6038099.449803366,504989.8671734672,9.077032,54.490496,POINT (504989.8671734672 6038099.449803366),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,5.629660540540542
3414,6032738.971129741,510465.36037037463,9.161371,54.442237,POINT (510465.36037037463 6032738.971129741),4.0,4.0,24236.0,Dr. med. Ernst-Helmut Müller,doctors,doctor,,,,,,,,,,Am Ehrenhain,16,25866,Mildstedt,,,,,,,,,,,,,limited,,,19079.0,{99E06CBB-11A5-443C-AEF9-94C722294F98},POINT (505967.5082834433 6035343.05063949),4.0,20.595317837837836
3415,6038362.5892515965,504874.6073335555,9.075257,54.492862,POINT (504874.6073335555 6038362.5892515965),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,5.872083243243245
3416,6038289.918207826,504966.6639817311,9.076677,54.492208,POINT (504966.6639817311 6038289.918207826),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.251850810810812
3417,6038412.576971596,504795.7261663712,9.07404,54.493312,POINT (504795.7261663712 6038412.576971596),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,5.569871351351353
3418,6038251.129048598,505006.8664033642,9.077297,54.491859,POINT (505006.8664033642 6038251.129048598),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.158396756756758
3419,6036046.229678758,503612.01058436383,9.055736,54.472055,POINT (503612.01058436383 6036046.229678758),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,7.220024676507691
3420,6038001.457059443,504920.46761811787,9.075959,54.489616,POINT (504920.46761811787 6038001.457059443),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,5.240513513513515
3421,6037016.019728584,506571.7194451651,9.101428,54.480741,POINT (506571.7194451651 6037016.019728584),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,5.448911351351351
3422,6037858.002707198,502589.90264942404,9.03998,54.488344,POINT (502589.90264942404 6037858.002707198),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,3.727923243243243
3423,6038069.831510359,504971.0494710342,9.076741,54.49023,POINT (504971.0494710342 6038069.831510359),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,5.516004324324327
3424,6037513.63363826,503445.97123734665,9.053191,54.485244,POINT (503445.97123734665 6037513.63363826),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,1.6328010810810811
3425,6039066.276307084,506173.8405983372,9.09533,54.499172,POINT (506173.8405983372 6039066.276307084),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,9.882791351351347
3426,6036562.22918145,509518.1829239583,9.146889,54.476616,POINT (509518.1829239583 6036562.22918145),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,8.307415986486486
3427,6041900.840774196,501117.43395850697,9.017265,54.524683,POINT (501117.43395850697 6041900.840774196),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.188160245173748
3428,6042613.164097349,501413.18886346935,9.021838,54.531084,POINT (501413.18886346935 6042613.164097349),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.87000997490348
3429,6037508.407303816,503450.38056395313,9.053259,54.485197,POINT (503450.38056395313 6037508.407303816),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,1.6554940540540541
3430,6036546.763484555,509571.73911072506,9.147715,54.476476,POINT (509571.73911072506 6036546.763484555),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,8.48771112162162
3431,6036315.793589651,502933.51571072184,9.045269,54.474482,POINT (502933.51571072184 6036315.793589651),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,2.1831632432432433
3432,6036102.219318736,506295.86481956474,9.097151,54.472532,POINT (506295.86481956474 6036102.219318736),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,1.924245405405405
3433,6039271.384743993,506363.24486742995,9.098259,54.501013,POINT (506363.24486742995 6039271.384743993),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,10.787468108108104
3434,6034881.666558675,515405.9179354759,9.237663,54.461368,POINT (515405.9179354759 6034881.666558675),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,0.4412367567567567
3435,6040797.549154243,516071.72494911955,9.248256,54.514514,POINT (516071.72494911955 6040797.549154243),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,29.729248702702694
3436,6034720.941215015,515023.27742306417,9.231752,54.459935,POINT (515023.27742306417 6034720.941215015),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,3.1808140540540544
3437,6034719.300355585,515031.83977824205,9.231884,54.45992,POINT (515031.83977824205 6034719.300355585),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,3.2090075675675678
3438,6041682.328234289,502552.9723300998,9.039443,54.522714,POINT (502552.9723300998 6041682.328234289),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,10.381527812741314
3439,6037513.200286828,503461.45515414217,9.05343,54.48524,POINT (503461.45515414217 6037513.200286828),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,1.6992583783783783
3440,6034727.282515607,515157.57458850153,9.233824,54.459988,POINT (515157.57458850153 6034727.282515607),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,2.8692194594594596
3441,6034726.995869346,515138.25759556383,9.233526,54.459986,POINT (515138.25759556383 6034726.995869346),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,2.931690810810811
3442,6037268.461634418,505263.14712112903,9.081236,54.483025,POINT (505263.14712112903 6037268.461634418),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,4.50395027027027
3443,6037269.288079691,502611.7467524241,9.040312,54.483053,POINT (502611.7467524241 6037269.288079691),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,3.33543891891892
3444,6037291.104926901,502625.7284725336,9.040528,54.483249,POINT (502625.7284725336 6037291.104926901),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,3.2492821621621633
3445,6036161.276238046,513510.9812651753,9.208489,54.472922,POINT (513510.9812651753 6036161.276238046),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,8.11105945945946
3446,6037260.275403107,502612.01106759446,9.040316,54.482972,POINT (502612.01106759446 6037260.275403107),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,3.3646637837837843
3447,6036587.616128088,503249.36092144507,9.050146,54.476923,POINT (503249.36092144507 6036587.616128088),11.0,11.0,16234.0,Dr. med. Christina Beiring & Rolf P. Beiring,doctors,doctor,general;internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{5373099F-CE92-41E0-B72B-35802AE67FE7},POINT (503350.19177982415 6036545.3621932175),11.0,0.21552648648648648
3448,6037516.427396792,503461.8414136942,9.053436,54.485269,POINT (503461.8414136942 6037516.427396792),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,1.6964594594594595
3449,6033194.409896036,510852.7481169215,9.167361,54.446322,POINT (510852.7481169215 6033194.409896036),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,19.479707027027025
3450,6036939.577771743,502578.50236598734,9.039796,54.48009,POINT (502578.50236598734 6036939.577771743),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,8.488536227859042
3451,6036941.138916963,502584.4624393175,9.039888,54.480104,POINT (502584.4624393175 6036941.138916963),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,8.457928511192375
3452,6037042.261227966,502546.04853562976,9.039296,54.481013,POINT (502546.04853562976 6037042.261227966),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,8.522814911192375
3453,6037785.723358814,510614.1275832562,9.163846,54.48759,POINT (510614.1275832562 6037785.723358814),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,7.634132959459457
3454,6038417.98408135,505541.11776223755,9.085548,54.493353,POINT (505541.11776223755 6038417.98408135),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.820975135135136
3455,6038400.752346561,505553.5102267034,9.085739,54.493198,POINT (505553.5102267034 6038400.752346561),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.781475675675677
3456,6036445.235697233,502813.81158496573,9.043423,54.475646,POINT (502813.81158496573 6036445.235697233),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,8.09798377785904
3457,6038415.790965683,505567.61223452794,9.085957,54.493333,POINT (505567.61223452794 6038415.790965683),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.8566345945945955
3458,6036240.167591176,502990.7205541501,9.046151,54.473802,POINT (502990.7205541501 6036240.167591176),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,7.364208426507691
3459,6036343.915571272,502887.8125776605,9.044564,54.474735,POINT (502887.8125776605 6036343.915571272),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,7.473626676507692
3460,6036090.696517914,503262.3518706624,9.050341,54.472457,POINT (503262.3518706624 6036090.696517914),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,7.129321926507691
3461,6036508.528935637,502782.7985519176,9.042945,54.476215,POINT (502782.7985519176 6036508.528935637),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,8.149750444525708
3462,6037522.433245192,503458.2736925672,9.053381,54.485323,POINT (503458.2736925672 6037522.433245192),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,1.6732281081081082
3463,6037173.5488358475,502527.44539396587,9.03901,54.482193,POINT (502527.44539396587 6037173.5488358475),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,8.602580111192376
3464,6038427.454290452,505551.21068012086,9.085704,54.493438,POINT (505551.21068012086 6038427.454290452),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.8678497297297305
3465,6036605.758874452,504556.6435500267,9.070321,54.477076,POINT (504556.6435500267 6036605.758874452),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,2.389709189189189
3466,6037094.9934849525,502529.04390629166,9.039034,54.481487,POINT (502529.04390629166 6037094.9934849525),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,8.586558827859042
3467,6038424.55410727,505545.3199578857,9.085613,54.493412,POINT (505545.3199578857 6038424.55410727),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.846473513513514
3468,6037096.5537019465,502533.44881485595,9.039102,54.481501,POINT (502533.44881485595 6037096.5537019465),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,8.556230111192376
3469,6037816.490085041,510685.8332931142,9.164954,54.487865,POINT (510685.8332931142 6037816.490085041),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,7.692502459459457
3470,6037141.0586299505,502528.3056710838,9.039023,54.481901,POINT (502528.3056710838 6037141.0586299505),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,8.583092111192375
3471,6037013.814472246,506508.1615651827,9.100447,54.480722,POINT (506508.1615651827 6037013.814472246),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,5.243257297297298
3472,6036832.568822861,503466.7017689918,9.053503,54.479123,POINT (503466.7017689918 6036832.568822861),5.0,5.0,8809.0,Lucas Lomba,doctors,doctor,,,,,,,,,,Schulstraße,4,25813,Husum,,,,,,,,,,,,,,,,,{1A08B07A-8DD6-4D5D-89E7-E2EBD8FC17BC},POINT (503495.82315955346 6036769.846219812),5.0,0.0846972972972973
3473,6037237.418461397,502529.1592964974,9.039037,54.482767,POINT (502529.1592964974 6037237.418461397),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,8.640890111192375
3474,6037457.0835078545,502563.3090967181,9.039566,54.484741,POINT (502563.3090967181 6037457.0835078545),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,8.806299227859041
3475,6037554.14202176,502981.17802454875,9.046017,54.485611,POINT (502981.17802454875 6037554.14202176),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,1.9010724324324326
3476,6037533.785431331,502989.9372518486,9.046152,54.485428,POINT (502989.9372518486 6037533.785431331),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,1.9443632432432434
